format,metric,date,number_of_records,value_actual
Cassette Single,Value (Adjusted),1995/12/22 13:26,1,
Cassette Single,Value (Adjusted),1995/12/9 19:54,1,
Cassette Single,Value (Adjusted),1995/11/25 5:29,1,
Cassette Single,Value (Adjusted),1995/11/13 3:10,1,
Cassette Single,Value (Adjusted),1995/10/1 2:42,1,
Cassette Single,Value (Adjusted),1995/9/9 7:38,1,
Cassette Single,Value (Adjusted),1995/8/24 21:54,1,
Cassette Single,Value (Adjusted),1995/8/17 16:39,1,
Cassette Single,Value (Adjusted),1995/8/6 4:38,1,
Cassette Single,Value (Adjusted),1995/8/5 17:14,1,32.18217518
Cassette Single,Value (Adjusted),1995/7/11 18:38,1,123.8304827
Cassette Single,Value (Adjusted),1995/7/9 18:20,1,401.21655
Cassette Single,Value (Adjusted),1995/7/7 17:33,1,504.4677911
Cassette Single,Value (Adjusted),1995/6/9 9:28,1,432.4770396
Cassette Single,Value (Adjusted),1995/4/2 12:32,1,544.4783436
Cassette Single,Value (Adjusted),1995/2/16 13:05,1,528.1218997
Cassette Single,Value (Adjusted),1995/1/18 10:17,1,474.2247591
Cassette Single,Value (Adjusted),1995/1/10 21:08,1,396.4025532
Cassette Single,Value (Adjusted),1995/1/2 20:41,1,308.4504149
Cassette Single,Value (Adjusted),1994/12/18 12:45,1,212.6492804
Cassette Single,Value (Adjusted),1994/12/16 9:41,1,148.0614773
Cassette Single,Value (Adjusted),1994/11/3 20:01,1,73.65867947
Cassette Single,Value (Adjusted),1994/11/1 6:50,1,6.829397213
Cassette Single,Value (Adjusted),1994/10/27 4:21,1,-7.650943535
Cassette Single,Value (Adjusted),1994/10/20 0:11,1,-2.273769872
Cassette Single,Value (Adjusted),1994/10/8 3:24,1,
Cassette Single,Value (Adjusted),1994/9/22 4:22,1,
Cassette Single,Value (Adjusted),1994/8/15 23:16,1,
Cassette Single,Value (Adjusted),1994/6/15 0:02,1,
Cassette Single,Value (Adjusted),1994/6/3 20:48,1,
Cassette Single,Value (Adjusted),1994/5/29 9:30,1,
Cassette Single,Value (Adjusted),1994/2/1 22:38,1,
Cassette Single,Value (Adjusted),1993/11/29 17:48,1,
Cassette Single,Value (Adjusted),1993/10/31 3:39,1,
Cassette Single,Value (Adjusted),1991/10/4 9:22,1,
Cassette Single,Value (Adjusted),1990/10/1 3:51,1,
Cassette Single,Value (Adjusted),1988/4/15 3:03,1,
Cassette Single,Value (Adjusted),2020/7/31 22:01,1,
Cassette Single,Value (Adjusted),2020/7/23 6:12,1,
Cassette Single,Value (Adjusted),2020/7/13 9:30,1,
Cassette Single,Value (Adjusted),2020/6/30 14:26,1,
Cassette Single,Value (Adjusted),2020/6/23 20:21,1,
DVD Audio,Value (Adjusted),2020/6/20 13:41,1,
DVD Audio,Value (Adjusted),2020/5/24 7:03,1,
DVD Audio,Value (Adjusted),2020/5/22 17:44,1,
DVD Audio,Value (Adjusted),2020/5/14 9:30,1,
DVD Audio,Value (Adjusted),2020/4/30 21:28,1,
DVD Audio,Value (Adjusted),2020/3/11 4:51,1,
DVD Audio,Value (Adjusted),2020/3/9 4:16,1,
DVD Audio,Value (Adjusted),2020/3/8 22:21,1,
DVD Audio,Value (Adjusted),2020/2/25 1:22,1,
DVD Audio,Value (Adjusted),2020/2/21 18:47,1,
DVD Audio,Value (Adjusted),2020/2/18 19:48,1,
DVD Audio,Value (Adjusted),2020/2/7 17:37,1,
DVD Audio,Value (Adjusted),2020/2/6 6:09,1,
DVD Audio,Value (Adjusted),2016/12/23 3:29,1,
DVD Audio,Value (Adjusted),2016/12/7 4:51,1,
DVD Audio,Value (Adjusted),2016/11/29 8:05,1,
DVD Audio,Value (Adjusted),2016/11/24 14:10,1,
DVD Audio,Value (Adjusted),2016/11/3 17:14,1,
DVD Audio,Value (Adjusted),2016/10/1 20:23,1,
DVD Audio,Value (Adjusted),2016/9/22 4:57,1,
DVD Audio,Value (Adjusted),2016/9/14 15:01,1,
DVD Audio,Value (Adjusted),2016/8/27 21:45,1,
DVD Audio,Value (Adjusted),2016/8/11 5:59,1,
DVD Audio,Value (Adjusted),2016/8/5 18:02,1,
DVD Audio,Value (Adjusted),2016/7/21 0:48,1,
DVD Audio,Value (Adjusted),2016/7/5 1:24,1,
DVD Audio,Value (Adjusted),2016/6/27 10:02,1,
DVD Audio,Value (Adjusted),2016/6/5 6:12,1,
DVD Audio,Value (Adjusted),2016/6/2 10:56,1,8.661445511
DVD Audio,Value (Adjusted),2016/5/29 12:14,1,12.07940245
DVD Audio,Value (Adjusted),2016/5/20 11:59,1,11.11552174
DVD Audio,Value (Adjusted),2016/5/16 10:09,1,8.797091053
DVD Audio,Value (Adjusted),2016/5/13 0:34,1,14.66133333
DVD Audio,Value (Adjusted),2016/4/24 5:39,1,3.043535714
DVD Audio,Value (Adjusted),2016/4/18 11:59,1,3.453157742
DVD Audio,Value (Adjusted),2016/4/12 9:51,1,1.424914655
DVD Audio,Value (Adjusted),2016/4/10 14:57,1,1.906669712
DVD Audio,Value (Adjusted),2016/3/16 23:54,1,1.05519362
DVD Audio,Value (Adjusted),2016/3/3 1:32,1,0.34096844
DVD Audio,Value (Adjusted),2016/2/23 3:59,1,0.20389289
DVD Audio,Value (Adjusted),2016/2/21 5:58,1,-0.544116778
DVD Audio,Value (Adjusted),2016/2/19 8:15,1,2.310456232
DVD Audio,Value (Adjusted),2016/2/6 13:55,1,5.842187676
DVD Audio,Value (Adjusted),2016/1/27 9:59,1,3.020431045
DVD Audio,Value (Adjusted),2016/1/21 16:44,1,2.718901189
DVD Audio,Value (Adjusted),2015/12/30 13:07,1,3.377493968
DVD Audio,Value (Adjusted),2015/12/21 2:32,1,1.067303184
Download Album,Value (Adjusted),2015/12/8 0:34,1,
Download Album,Value (Adjusted),2015/11/13 14:59,1,
Download Album,Value (Adjusted),2015/11/2 21:34,1,
Download Album,Value (Adjusted),2015/10/31 11:34,1,
Download Album,Value (Adjusted),2015/10/13 12:23,1,
Download Album,Value (Adjusted),2015/10/11 0:07,1,
Download Album,Value (Adjusted),2015/10/10 9:57,1,
Download Album,Value (Adjusted),2015/10/4 21:02,1,
Download Album,Value (Adjusted),2015/9/17 21:03,1,
Download Album,Value (Adjusted),2015/9/14 23:50,1,
Download Album,Value (Adjusted),2015/9/8 13:46,1,
Download Album,Value (Adjusted),2015/9/7 1:41,1,
Download Album,Value (Adjusted),2015/9/2 20:10,1,
Download Album,Value (Adjusted),2015/7/19 7:06,1,
Download Album,Value (Adjusted),2015/7/12 22:23,1,
Download Album,Value (Adjusted),2015/7/4 1:40,1,
Download Album,Value (Adjusted),2015/6/14 3:03,1,
Download Album,Value (Adjusted),2015/6/12 17:03,1,
Download Album,Value (Adjusted),2015/6/10 17:43,1,
Download Album,Value (Adjusted),2015/6/2 8:44,1,
Download Album,Value (Adjusted),2015/5/20 10:20,1,
Download Album,Value (Adjusted),2015/5/18 17:13,1,
Download Album,Value (Adjusted),2015/5/10 7:45,1,
Download Album,Value (Adjusted),2015/5/7 20:34,1,
Download Album,Value (Adjusted),2015/4/30 10:21,1,
Download Album,Value (Adjusted),2015/4/21 1:42,1,
Download Album,Value (Adjusted),2015/4/10 1:14,1,
Download Album,Value (Adjusted),2015/4/8 4:06,1,
Download Album,Value (Adjusted),2015/4/3 1:39,1,
Download Album,Value (Adjusted),2015/3/30 21:33,1,
Download Album,Value (Adjusted),2015/3/18 0:04,1,
Download Album,Value (Adjusted),2015/3/11 6:18,1,61.57963737
Download Album,Value (Adjusted),2015/3/8 4:26,1,177.6377619
Download Album,Value (Adjusted),2015/3/4 4:30,1,349.8797932
Download Album,Value (Adjusted),2015/2/26 22:06,1,613.4288075
Download Album,Value (Adjusted),2015/2/25 10:53,1,754.373567
Download Album,Value (Adjusted),2015/2/17 13:19,1,886.9589166
Download Album,Value (Adjusted),2015/1/9 17:31,1,1022.834349
Download Album,Value (Adjusted),2015/1/9 10:41,1,1217.03002
Download Album,Value (Adjusted),2015/1/7 1:05,1,1341.590983
Download Album,Value (Adjusted),2015/1/2 13:39,1,1352.202953
Download Album,Value (Adjusted),2014/12/13 2:53,1,1207.247578
Download Album,Value (Adjusted),2014/12/12 6:48,1,1148.145081
Download Album,Value (Adjusted),2014/12/9 21:19,1,925.232201
Download Album,Value (Adjusted),2014/11/28 11:47,1,697.2376182
Download Album,Value (Adjusted),2014/11/27 12:12,1,508.7043884
Download Album,Value (Adjusted),2014/11/26 23:16,1,394.5330062
Download Music Video,Value (Adjusted),2014/11/26 17:40,1,
Download Music Video,Value (Adjusted),2014/11/4 20:13,1,
Download Music Video,Value (Adjusted),2014/10/21 18:55,1,
Download Music Video,Value (Adjusted),2014/10/17 14:07,1,
Download Music Video,Value (Adjusted),2014/10/14 10:25,1,
Download Music Video,Value (Adjusted),2014/10/6 20:02,1,
Download Music Video,Value (Adjusted),2014/9/9 18:55,1,
Download Music Video,Value (Adjusted),2014/9/5 21:37,1,
Download Music Video,Value (Adjusted),2014/8/29 23:15,1,
Download Music Video,Value (Adjusted),2014/8/28 3:07,1,
Download Music Video,Value (Adjusted),2014/8/23 6:29,1,
Download Music Video,Value (Adjusted),2014/7/29 7:38,1,
Download Music Video,Value (Adjusted),2014/7/29 3:07,1,
Download Music Video,Value (Adjusted),2014/6/28 2:40,1,
Download Music Video,Value (Adjusted),2014/6/26 5:54,1,
Download Music Video,Value (Adjusted),2014/5/29 1:12,1,
Download Music Video,Value (Adjusted),2014/5/16 20:06,1,
Download Music Video,Value (Adjusted),2014/5/16 12:42,1,
Download Music Video,Value (Adjusted),2014/5/8 19:42,1,
Download Music Video,Value (Adjusted),2014/3/29 13:45,1,
Download Music Video,Value (Adjusted),2014/3/18 11:02,1,
Download Music Video,Value (Adjusted),2014/3/3 15:00,1,
Download Music Video,Value (Adjusted),2014/2/18 12:50,1,
Download Music Video,Value (Adjusted),2014/2/13 6:47,1,
Download Music Video,Value (Adjusted),2014/1/15 2:46,1,
Download Music Video,Value (Adjusted),2014/1/12 16:00,1,
Download Music Video,Value (Adjusted),2014/1/8 17:05,1,
Download Music Video,Value (Adjusted),2013/12/23 8:30,1,
Download Music Video,Value (Adjusted),2013/12/8 3:10,1,
Download Music Video,Value (Adjusted),2013/11/21 1:50,1,
Download Music Video,Value (Adjusted),2013/10/12 16:06,1,
Download Music Video,Value (Adjusted),2013/10/9 17:27,1,
Download Music Video,Value (Adjusted),2013/9/24 15:31,1,4.84347619
Download Music Video,Value (Adjusted),2013/8/12 18:08,1,24.98235566
Download Music Video,Value (Adjusted),2013/7/31 7:00,1,34.77823155
Download Music Video,Value (Adjusted),2013/7/31 3:50,1,49.04081272
Download Music Video,Value (Adjusted),2013/7/30 2:36,1,48.73924451
Download Music Video,Value (Adjusted),2013/7/27 8:30,1,42.91120721
Download Music Video,Value (Adjusted),2013/7/26 11:32,1,36.82459156
Download Music Video,Value (Adjusted),2013/7/18 0:46,1,23.20820694
Download Music Video,Value (Adjusted),2013/6/13 2:51,1,18.37207499
Download Music Video,Value (Adjusted),2013/6/1 22:49,1,14.6621972
Download Music Video,Value (Adjusted),2013/5/14 23:20,1,6.918875516
Download Music Video,Value (Adjusted),2013/4/30 8:40,1,4.547792467
Download Music Video,Value (Adjusted),2013/4/21 6:23,1,2.905533136
Download Music Video,Value (Adjusted),2013/3/12 10:32,1,2.261051168
Download Music Video,Value (Adjusted),2013/2/20 13:13,1,1.858910402
Download Single,Value (Adjusted),2013/2/15 3:20,1,
Download Single,Value (Adjusted),2013/2/7 13:12,1,
Download Single,Value (Adjusted),2013/1/25 7:40,1,
Download Single,Value (Adjusted),2013/1/12 3:04,1,
Download Single,Value (Adjusted),2012/12/30 7:25,1,
Download Single,Value (Adjusted),2012/12/18 11:19,1,
Download Single,Value (Adjusted),2012/11/20 20:37,1,
Download Single,Value (Adjusted),2012/11/20 6:25,1,
Download Single,Value (Adjusted),2012/10/25 15:57,1,
Download Single,Value (Adjusted),2012/10/19 16:26,1,
Download Single,Value (Adjusted),2012/10/9 0:54,1,
Download Single,Value (Adjusted),2012/10/3 22:50,1,
Download Single,Value (Adjusted),2012/10/2 16:38,1,
Download Single,Value (Adjusted),2012/9/28 5:44,1,
Download Single,Value (Adjusted),2012/9/18 19:34,1,
Download Single,Value (Adjusted),2012/9/11 22:07,1,
Download Single,Value (Adjusted),2012/9/10 1:03,1,
Download Single,Value (Adjusted),2012/8/27 6:57,1,
Download Single,Value (Adjusted),2012/8/26 14:55,1,
Download Single,Value (Adjusted),2012/8/13 5:31,1,
Download Single,Value (Adjusted),2012/7/27 4:19,1,
Download Single,Value (Adjusted),2012/7/25 7:48,1,
Download Single,Value (Adjusted),2012/6/5 7:44,1,
Download Single,Value (Adjusted),2012/5/25 11:31,1,
Download Single,Value (Adjusted),2012/5/22 8:31,1,
Download Single,Value (Adjusted),2012/5/15 11:04,1,
Download Single,Value (Adjusted),2012/5/4 21:54,1,
Download Single,Value (Adjusted),2012/4/23 22:01,1,
Download Single,Value (Adjusted),2012/4/21 16:08,1,
Download Single,Value (Adjusted),2012/4/19 22:12,1,
Download Single,Value (Adjusted),2012/4/2 16:50,1,
Download Single,Value (Adjusted),2012/3/12 6:40,1,186.7690101
Download Single,Value (Adjusted),2012/3/3 21:28,1,475.577
Download Single,Value (Adjusted),2012/3/1 3:12,1,736.2820149
Download Single,Value (Adjusted),2012/2/24 19:11,1,1000.182475
Download Single,Value (Adjusted),2012/2/17 10:47,1,1225.664089
Download Single,Value (Adjusted),2012/2/12 5:25,1,1396.635564
Download Single,Value (Adjusted),2012/2/4 14:42,1,1566.845282
Download Single,Value (Adjusted),2012/1/15 12:26,1,1730.301179
Download Single,Value (Adjusted),2012/1/11 2:23,1,1831.258646
Download Single,Value (Adjusted),2011/12/19 11:35,1,1726.739156
Download Single,Value (Adjusted),2011/12/14 5:01,1,1463.655387
Download Single,Value (Adjusted),2011/12/11 17:29,1,1278.449595
Download Single,Value (Adjusted),2011/11/20 5:25,1,958.8791031
Download Single,Value (Adjusted),2011/10/12 7:13,1,707.6927112
Download Single,Value (Adjusted),2011/9/13 23:36,1,499.3169742
Download Single,Value (Adjusted),2011/8/31 9:44,1,414.804251
Kiosk,Value (Adjusted),2011/8/20 20:01,1,
Kiosk,Value (Adjusted),2011/8/18 14:55,1,
Kiosk,Value (Adjusted),2011/8/11 2:56,1,
Kiosk,Value (Adjusted),2011/8/4 7:25,1,
Kiosk,Value (Adjusted),2011/7/27 23:00,1,
Kiosk,Value (Adjusted),2011/7/7 23:25,1,
Kiosk,Value (Adjusted),2011/7/5 15:42,1,
Kiosk,Value (Adjusted),2011/7/4 9:18,1,
Kiosk,Value (Adjusted),2011/6/16 11:51,1,
Kiosk,Value (Adjusted),2011/5/25 5:40,1,
Kiosk,Value (Adjusted),2011/5/16 13:39,1,
Kiosk,Value (Adjusted),2011/4/27 20:38,1,
Kiosk,Value (Adjusted),2011/4/27 11:21,1,
Kiosk,Value (Adjusted),2011/4/17 11:21,1,
Kiosk,Value (Adjusted),2011/4/6 8:30,1,
Kiosk,Value (Adjusted),2011/3/24 20:23,1,
Kiosk,Value (Adjusted),2011/3/23 4:24,1,
Kiosk,Value (Adjusted),2011/3/23 4:16,1,
Kiosk,Value (Adjusted),2011/3/1 10:37,1,
Kiosk,Value (Adjusted),2011/2/21 5:07,1,
Kiosk,Value (Adjusted),2011/2/12 11:00,1,
Kiosk,Value (Adjusted),2011/1/21 15:11,1,
Kiosk,Value (Adjusted),2011/1/8 19:38,1,
Kiosk,Value (Adjusted),2010/12/25 23:24,1,
Kiosk,Value (Adjusted),2010/12/14 0:27,1,
Kiosk,Value (Adjusted),2010/12/9 2:54,1,
Kiosk,Value (Adjusted),2010/12/1 6:31,1,
Kiosk,Value (Adjusted),2010/11/21 14:45,1,
Kiosk,Value (Adjusted),2010/11/19 7:25,1,
Kiosk,Value (Adjusted),2010/11/10 8:26,1,
Kiosk,Value (Adjusted),2010/11/9 13:05,1,
Kiosk,Value (Adjusted),2010/11/9 6:56,1,
Kiosk,Value (Adjusted),2010/10/27 11:27,1,1.309047619
Kiosk,Value (Adjusted),2010/10/8 9:58,1,2.409465774
Kiosk,Value (Adjusted),2010/9/24 12:02,1,3.206503618
Kiosk,Value (Adjusted),2010/9/18 5:04,1,3.087315086
Kiosk,Value (Adjusted),2010/9/8 19:51,1,7.507511991
Kiosk,Value (Adjusted),2010/9/5 23:37,1,7.503599075
Kiosk,Value (Adjusted),2010/9/3 12:04,1,3.068715963
Kiosk,Value (Adjusted),2010/8/17 4:19,1,4.068866328
Kiosk,Value (Adjusted),2010/7/15 1:49,1,6.786152156
Kiosk,Value (Adjusted),2010/7/6 23:54,1,2.789051821
Kiosk,Value (Adjusted),2010/6/26 6:04,1,3.99147413
Kiosk,Value (Adjusted),2010/6/21 6:42,1,3.13587911
Kiosk,Value (Adjusted),2010/6/17 4:24,1,2.351668038
Kiosk,Value (Adjusted),2010/4/17 2:21,1,2.000651969
Kiosk,Value (Adjusted),2010/4/16 4:38,1,1.586470587
LP/EP,Value (Adjusted),2010/4/6 18:33,1,7174.518514
LP/EP,Value (Adjusted),2010/3/18 16:11,1,7031.863935
LP/EP,Value (Adjusted),2010/3/15 15:55,1,7056.703439
LP/EP,Value (Adjusted),2010/3/14 18:44,1,7472.013902
LP/EP,Value (Adjusted),2010/3/8 22:44,1,9260.605292
LP/EP,Value (Adjusted),2010/3/8 22:02,1,9698.105186
LP/EP,Value (Adjusted),2010/2/28 22:24,1,7243.615
LP/EP,Value (Adjusted),2010/2/26 22:46,1,6825.793689
LP/EP,Value (Adjusted),2010/2/24 19:55,1,6586.050571
LP/EP,Value (Adjusted),2010/1/15 19:17,1,5100.158453
LP/EP,Value (Adjusted),2009/12/31 16:24,1,4335.388283
LP/EP,Value (Adjusted),2009/12/31 12:50,1,3810.987118
LP/EP,Value (Adjusted),2009/11/25 1:36,1,3042.46086
LP/EP,Value (Adjusted),2009/11/21 20:53,1,2292.982035
LP/EP,Value (Adjusted),2009/11/18 17:36,1,1784.872946
LP/EP,Value (Adjusted),2009/11/18 7:07,1,1150.132336
LP/EP,Value (Adjusted),2009/11/14 19:58,1,454.203525
LP/EP,Value (Adjusted),2009/11/7 11:31,1,169.1991622
LP/EP,Value (Adjusted),2009/11/7 10:41,1,55.18587225
LP/EP,Value (Adjusted),2009/10/11 12:49,1,24.59992516
LP/EP,Value (Adjusted),2009/10/8 2:57,1,18.75407751
LP/EP,Value (Adjusted),2009/9/27 22:22,1,30.7064413
LP/EP,Value (Adjusted),2009/9/18 20:13,1,42.10623819
LP/EP,Value (Adjusted),2009/9/4 2:23,1,59.96289101
LP/EP,Value (Adjusted),2009/8/23 21:17,1,53.04285421
LP/EP,Value (Adjusted),2009/7/31 2:13,1,53.32722699
LP/EP,Value (Adjusted),2009/7/16 6:39,1,48.79887515
LP/EP,Value (Adjusted),2009/7/3 4:02,1,41.12484843
LP/EP,Value (Adjusted),2009/6/27 13:08,1,39.5539345
LP/EP,Value (Adjusted),2009/6/20 11:04,1,29.13267649
LP/EP,Value (Adjusted),2009/6/18 4:39,1,30.15085272
LP/EP,Value (Adjusted),2009/6/9 22:42,1,26.12059344
LP/EP,Value (Adjusted),2009/5/31 6:05,1,18.58847619
LP/EP,Value (Adjusted),2009/5/13 20:20,1,19.90979613
LP/EP,Value (Adjusted),2009/5/4 11:39,1,28.24189725
LP/EP,Value (Adjusted),2009/4/20 4:01,1,67.32721746
LP/EP,Value (Adjusted),2009/4/10 18:42,1,76.02845477
LP/EP,Value (Adjusted),2009/3/4 0:38,1,104.2296809
LP/EP,Value (Adjusted),2009/2/20 12:15,1,135.7054393
LP/EP,Value (Adjusted),2009/2/7 19:51,1,178.9679822
LP/EP,Value (Adjusted),2009/1/12 22:24,1,231.2740702
LP/EP,Value (Adjusted),2009/1/10 7:42,1,263.3361791
LP/EP,Value (Adjusted),2008/12/24 15:51,1,359.5981629
LP/EP,Value (Adjusted),2008/12/12 11:36,1,378.607271
LP/EP,Value (Adjusted),2008/12/9 6:08,1,405.2120773
LP/EP,Value (Adjusted),2008/11/24 22:01,1,426.8201866
LP/EP,Value (Adjusted),2008/11/21 0:26,1,497.5889208
Limited Tier Paid Subscription,Value (Adjusted),2008/11/18 9:41,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/11/9 2:38,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/10/21 2:20,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/10/10 9:34,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/10/7 2:45,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/9/9 9:49,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/8/16 14:40,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/8/12 11:44,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/8/7 6:07,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/7/23 14:45,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/7/22 19:34,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/7/11 14:35,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/7/8 15:55,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/7/1 17:40,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/6/27 2:01,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/6/18 13:45,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/5/29 21:23,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/5/24 10:18,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/5/22 20:50,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/5/6 1:08,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/4/30 1:18,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/4/6 16:03,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/3/15 11:29,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/2/24 19:33,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/2/19 13:30,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/2/18 8:51,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/2/17 12:19,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/2/16 8:38,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/1/18 1:17,1,
Limited Tier Paid Subscription,Value (Adjusted),2008/1/9 3:53,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/12/26 6:46,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/12/20 17:00,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/10/25 19:35,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/10/12 9:14,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/10/7 13:31,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/9/22 17:57,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/6/11 9:47,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/6/8 13:32,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/6/7 21:28,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/5/16 16:20,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/5/16 4:45,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/5/4 17:52,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/4/18 12:44,1,
Limited Tier Paid Subscription,Value (Adjusted),2007/4/16 14:56,1,280.5366913
Limited Tier Paid Subscription,Value (Adjusted),2007/3/17 6:48,1,617.032318
Limited Tier Paid Subscription,Value (Adjusted),2007/3/15 2:20,1,760.591366
Limited Tier Paid Subscription,Value (Adjusted),2007/3/7 15:16,1,829.4987397
Music Video (Physical),Value (Adjusted),2007/2/2 12:48,1,
Music Video (Physical),Value (Adjusted),2007/1/26 22:22,1,
Music Video (Physical),Value (Adjusted),2007/1/22 7:24,1,
Music Video (Physical),Value (Adjusted),2007/1/18 13:51,1,
Music Video (Physical),Value (Adjusted),2007/1/17 9:50,1,
Music Video (Physical),Value (Adjusted),2007/1/1 11:43,1,
Music Video (Physical),Value (Adjusted),2006/12/9 6:31,1,
Music Video (Physical),Value (Adjusted),2006/12/7 11:42,1,
Music Video (Physical),Value (Adjusted),2006/12/1 6:09,1,
Music Video (Physical),Value (Adjusted),2006/11/13 15:16,1,
Music Video (Physical),Value (Adjusted),2006/10/24 8:42,1,
Music Video (Physical),Value (Adjusted),2006/10/14 18:10,1,
Music Video (Physical),Value (Adjusted),2006/10/9 4:45,1,
Music Video (Physical),Value (Adjusted),2006/10/7 12:18,1,
Music Video (Physical),Value (Adjusted),2006/10/2 19:10,1,
Music Video (Physical),Value (Adjusted),2006/9/27 8:33,1,
Music Video (Physical),Value (Adjusted),2006/9/23 18:52,1,237.92595
Music Video (Physical),Value (Adjusted),2006/9/2 17:57,1,337.0290826
Music Video (Physical),Value (Adjusted),2006/9/2 4:26,1,221.6820242
Music Video (Physical),Value (Adjusted),2006/8/29 1:38,1,286.8169052
Music Video (Physical),Value (Adjusted),2006/8/18 0:03,1,377.3815785
Music Video (Physical),Value (Adjusted),2006/8/17 10:43,1,398.6662126
Music Video (Physical),Value (Adjusted),2006/8/15 10:52,1,369.5619232
Music Video (Physical),Value (Adjusted),2006/8/9 4:30,1,384.7075698
Music Video (Physical),Value (Adjusted),2006/7/15 23:55,1,515.9333477
Music Video (Physical),Value (Adjusted),2006/7/15 15:22,1,796.7715092
Music Video (Physical),Value (Adjusted),2006/6/7 0:06,1,578.0671783
Music Video (Physical),Value (Adjusted),2006/5/28 1:32,1,418.523277
Music Video (Physical),Value (Adjusted),2006/5/21 7:51,1,475.2246437
Music Video (Physical),Value (Adjusted),2006/5/7 17:45,1,409.8470195
Music Video (Physical),Value (Adjusted),2006/5/6 15:39,1,555.6371429
Music Video (Physical),Value (Adjusted),2006/4/25 18:46,1,821.7836443
Music Video (Physical),Value (Adjusted),2006/4/8 13:16,1,788.3084762
Music Video (Physical),Value (Adjusted),2006/4/4 11:30,1,572.0579003
Music Video (Physical),Value (Adjusted),2006/3/14 3:21,1,598.0129247
Music Video (Physical),Value (Adjusted),2006/2/26 7:30,1,269.9025843
Music Video (Physical),Value (Adjusted),2006/2/6 1:57,1,249.7737323
Music Video (Physical),Value (Adjusted),2006/2/4 8:38,1,208.2248743
Music Video (Physical),Value (Adjusted),2006/1/28 3:33,1,171.6207816
Music Video (Physical),Value (Adjusted),2006/1/27 1:27,1,129.8513772
Music Video (Physical),Value (Adjusted),2006/1/26 0:00,1,116.6396724
Music Video (Physical),Value (Adjusted),2006/1/10 23:25,1,96.87525106
Music Video (Physical),Value (Adjusted),2006/1/8 5:20,1,75.97361449
Music Video (Physical),Value (Adjusted),2005/12/29 10:05,1,60.63464218
Music Video (Physical),Value (Adjusted),2005/12/24 15:30,1,40.27958535
Music Video (Physical),Value (Adjusted),2005/12/3 12:45,1,28.06066388
Music Video (Physical),Value (Adjusted),2005/12/1 10:40,1,27.70524678
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/11/29 7:33,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/11/15 5:19,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/11/11 20:34,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/11/9 7:33,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/11/2 7:04,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/11/2 5:16,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/10/26 21:30,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/9/30 19:04,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/9/14 1:08,1,
On-Demand Streaming (Ad-Supported),Value (Adjusted),2005/9/2 7:59,1,
